3729845529.102000	0.140921	2.619885
3729845529.544000	0.138106	2.627094
3729845529.985000	0.141087	2.606454
3729845530.422000	0.141863	2.597522
3729845530.854000	0.140319	2.584275
3729845531.289000	0.142256	2.577693
3729845531.725000	0.142754	2.609603
3729845532.161000	0.141256	2.584138
3729845532.597000	0.138438	2.628454
3729845533.038000	0.142632	2.607407
3729845533.482000	0.147714	2.584516
3729845533.924000	0.141442	2.591240
3729845534.359000	0.144136	2.582895
3729845534.794000	0.143195	2.621536
3729845535.234000	0.146867	2.604754
3729845535.669000	0.142247	2.605445
3729845536.110000	0.143899	2.641040
3729845536.545000	0.144986	2.602568
3729845536.987000	0.142647	2.617179
3729845537.423000	0.145072	2.605327
3729845537.862000	0.141048	2.629458
3729845538.296000	0.148949	2.648454
3729845538.732000	0.146257	2.639901
3729845539.172000	0.145766	2.636637
3729845539.608000	0.147182	2.680409
3729845540.043000	0.148851	2.670567
3729845540.467000	0.142144	2.689226
3729845540.902000	0.146012	2.698384
3729845541.337000	0.145986	2.712520
3729845541.770000	0.149881	2.706785
3729845542.205000	0.146903	2.737477
3729845542.640000	0.147755	2.797209
3729845543.076000	0.147905	2.797763
3729845543.512000	0.149024	2.798716
3729845543.950000	0.148808	2.818277
3729845544.386000	0.153158	2.854520
3729845544.824000	0.150741	2.887449
3729845545.261000	0.151187	2.907375
3729845545.699000	0.159754	3.025389
3729845546.136000	0.159040	2.985011
3729845546.578000	0.161304	3.004749
3729845547.013000	0.161188	3.003436
3729845547.448000	0.158784	3.015612
3729845547.882000	0.165661	3.076802
3729845548.324000	0.162964	3.096853
3729845548.765000	0.166957	3.146508
3729845549.200000	0.167281	3.194974
3729845549.636000	0.172708	3.189737
3729845550.073000	0.170041	3.175863
3729845550.512000	0.173191	3.208305
3729845550.948000	0.175443	3.245162
3729845551.384000	0.177638	3.267157
3729845551.825000	0.173718	3.297143
3729845552.261000	0.177500	3.310362
3729845552.699000	0.176583	3.228448
3729845553.136000	0.175153	3.274495
3729845553.579000	0.175185	3.287768
3729845554.015000	0.179956	3.337552
3729845554.451000	0.178763	3.362504
