3729845723.232000	0.179192	2.593223
3729845723.674000	0.174697	2.595304
3729845724.109000	0.181067	2.613201
3729845724.545000	0.182208	2.596026
3729845724.974000	0.177528	2.614154
3729845725.408000	0.180486	2.585497
3729845725.840000	0.181603	2.588930
3729845726.276000	0.180286	2.609633
3729845726.714000	0.181304	2.607260
3729845727.150000	0.177584	2.617163
3729845727.581000	0.182227	2.629000
3729845728.016000	0.182029	2.607493
3729845728.446000	0.181928	2.616494
3729845728.884000	0.179089	2.612276
3729845729.326000	0.180854	2.621720
3729845729.761000	0.180919	2.615786
3729845730.200000	0.183410	2.660430
3729845730.640000	0.180391	2.632730
3729845731.081000	0.184972	2.653024
3729845731.516000	0.183928	2.653720
3729845731.956000	0.185552	2.654172
3729845732.392000	0.182124	2.661242
3729845732.829000	0.183995	2.654036
3729845733.265000	0.183889	2.675996
3729845733.707000	0.187737	2.698818
3729845734.143000	0.183868	2.717322
3729845734.572000	0.186042	2.692770
3729845735.009000	0.186974	2.729689
3729845735.447000	0.185849	2.715023
3729845735.888000	0.185165	2.721345
3729845736.328000	0.188247	2.711260
3729845736.763000	0.188434	2.749017
3729845737.204000	0.191828	2.752947
3729845737.640000	0.190869	2.811862
3729845738.075000	0.195894	2.805218
3729845738.512000	0.196605	2.844240
3729845738.950000	0.195829	2.847316
3729845739.386000	0.193473	2.820154
3729845739.825000	0.195518	2.840684
3729845740.262000	0.196876	2.832413
3729845740.704000	0.195639	2.862474
3729845741.139000	0.200981	2.917452
3729845741.572000	0.202796	2.929335
3729845742.006000	0.207851	2.955673
3729845742.433000	0.205963	2.954866
3729845742.867000	0.210862	2.929840
3729845743.304000	0.205640	2.968163
3729845743.742000	0.210307	2.966461
3729845744.178000	0.209431	3.023088
3729845744.613000	0.210311	3.060379
3729845745.049000	0.214896	3.061596
3729845745.485000	0.217407	3.096678
3729845745.911000	0.216637	3.082097
3729845746.342000	0.214768	3.093171
3729845746.777000	0.215754	3.102070
3729845747.213000	0.219106	3.080396
3729845747.646000	0.219350	3.097265
3729845748.082000	0.216381	3.110711
3729845748.517000	0.220543	3.122113
3729845748.953000	0.221524	3.148720
3729845749.385000	0.226222	3.213704
3729845749.819000	0.226364	3.241661
3729845750.256000	0.226272	3.281803
3729845750.694000	0.231992	3.286608
3729845751.130000	0.234949	3.346853
3729845751.568000	0.235979	3.359665
3729845752.005000	0.232825	3.342450
3729845752.446000	0.233938	3.343836
3729845752.883000	0.231155	3.356935
3729845753.324000	0.234373	3.356946
3729845753.759000	0.237577	3.361892
3729845754.195000	0.236127	3.382843
3729845754.634000	0.237567	3.413057
3729845755.076000	0.242405	3.439449
