3729844605.638000	0.109487	2.574651
3729844606.077000	0.110270	2.598953
3729844606.515000	0.104966	2.566123
3729844606.947000	0.102677	2.583669
3729844607.377000	0.104648	2.590789
3729844607.811000	0.102844	2.587689
3729844608.250000	0.105150	2.592670
3729844608.685000	0.108589	2.597935
3729844609.120000	0.107991	2.607037
3729844609.556000	0.105595	2.587584
3729844609.991000	0.104465	2.588708
3729844610.428000	0.105237	2.596817
3729844610.865000	0.107772	2.598300
3729844611.301000	0.107262	2.617197
3729844611.742000	0.107497	2.599974
3729844612.174000	0.109935	2.600214
3729844612.610000	0.109374	2.602398
3729844613.046000	0.108842	2.611225
3729844613.486000	0.111656	2.624117
3729844613.922000	0.111206	2.633197
3729844614.361000	0.115301	2.660028
3729844614.797000	0.110914	2.664211
3729844615.233000	0.112021	2.666001
3729844615.669000	0.112294	2.670231
3729844616.107000	0.113446	2.688498
3729844616.547000	0.112960	2.713257
3729844616.973000	0.114458	2.742717
3729844617.406000	0.113865	2.735732
3729844617.842000	0.116486	2.737830
3729844618.278000	0.115305	2.766544
3729844618.714000	0.115406	2.781091
3729844619.150000	0.115572	2.790110
3729844619.586000	0.112101	2.772771
3729844620.022000	0.113180	2.776865
3729844620.458000	0.113578	2.804012
3729844620.893000	0.114575	2.831145
3729844621.329000	0.116430	2.833134
3729844621.765000	0.115873	2.832911
3729844622.198000	0.115093	2.833538
3729844622.633000	0.117152	2.838698
3729844623.072000	0.115154	2.870775
3729844623.507000	0.116003	2.888754
3729844623.944000	0.117967	2.880867
3729844624.379000	0.115388	2.894226
3729844624.815000	0.118471	2.958100
3729844625.251000	0.118747	2.969444
3729844625.686000	0.119986	2.971843
3729844626.123000	0.121207	2.994896
3729844626.559000	0.119943	3.037690
3729844626.989000	0.122391	3.036728
3729844627.421000	0.121190	3.034382
3729844627.865000	0.121812	3.060888
3729844628.302000	0.125794	3.064952
3729844628.739000	0.124560	3.127514
3729844629.174000	0.125220	3.133404
3729844629.610000	0.124709	3.150320
3729844630.046000	0.125346	3.188930
3729844630.488000	0.129406	3.192620
3729844630.923000	0.126794	3.194035
3729844631.359000	0.128630	3.215569
3729844631.795000	0.131402	3.237406
3729844632.235000	0.130655	3.255407
3729844632.670000	0.129709	3.274351
3729844633.111000	0.131741	3.285686
3729844633.547000	0.130436	3.294507
3729844633.981000	0.130486	3.323566
3729844634.415000	0.134150	3.347653
3729844634.852000	0.132552	3.355756
3729844635.290000	0.134150	3.363743
3729844635.726000	0.136898	3.368518
3729844636.165000	0.133999	3.357384
3729844636.601000	0.134411	3.369306
3729844637.030000	0.134956	3.383095
3729844637.464000	0.135042	3.433673
3729844637.900000	0.136884	3.446041
3729844638.336000	0.136915	3.444182
3729844638.771000	0.136782	3.443623
3729844639.207000	0.137918	3.445900
3729844639.642000	0.136826	3.446840
3729844640.078000	0.136204	3.451087
3729844640.514000	0.135738	3.445161
3729844640.950000	0.135982	3.493980
3729844641.386000	0.138628	3.510039
3729844641.822000	0.137743	3.510430
3729844642.252000	0.136206	3.513203
3729844642.686000	0.138088	3.515473
3729844643.122000	0.141278	3.507328
3729844643.557000	0.137903	3.523603
3729844643.994000	0.141692	3.557177
3729844644.430000	0.140971	3.565890
3729844644.865000	0.141189	3.576712
3729844645.301000	0.141050	3.578765
3729844645.738000	0.143293	3.579706
3729844646.174000	0.139114	3.585084
3729844646.611000	0.138772	3.582418
3729844647.040000	0.142178	3.599696
3729844647.474000	0.141818	3.638772
3729844647.911000	0.144938	3.668547
3729844648.347000	0.143587	3.670112
3729844648.782000	0.142491	3.671397
3729844649.218000	0.145477	3.676566
3729844649.654000	0.145402	3.709933
3729844650.089000	0.147311	3.733379
3729844650.524000	0.147552	3.751244
3729844650.953000	0.149392	3.754062
3729844651.388000	0.149823	3.753510
3729844651.823000	0.151121	3.751946
3729844652.261000	0.149313	3.767652
3729844652.695000	0.153269	3.771004
3729844653.137000	0.151269	3.809285
3729844653.567000	0.152214	3.862940
3729844653.998000	0.152701	3.864951
3729844654.433000	0.154819	3.867757
3729844654.868000	0.152524	3.864810
3729844655.315000	0.154580	3.861442
3729844655.751000	0.154332	3.873346
3729844656.186000	0.155545	3.947542
3729844656.621000	0.158984	3.982178
3729844657.059000	0.160388	3.986121
3729844657.484000	0.159016	3.981897
3729844657.918000	0.158876	3.972210
3729844658.357000	0.159196	3.971288
3729844658.792000	0.158138	3.999654
3729844659.236000	0.162620	4.060643
3729844659.671000	0.163151	4.064042
3729844660.108000	0.164196	4.062473
3729844660.542000	0.162345	4.065618
3729844660.974000	0.163167	4.061082
3729844661.408000	0.162721	4.086190
3729844661.833000	0.165241	4.126099
3729844662.257000	0.168287	4.144470
3729844662.690000	0.167837	4.124454
3729844663.125000	0.165771	4.133347
3729844663.561000	0.165182	4.126814
3729844663.992000	0.165459	4.126003
3729844664.426000	0.163119	4.119517
3729844664.863000	0.164351	4.115564
3729844665.299000	0.165604	4.116409
3729844665.735000	0.164463	4.123226
3729844666.170000	0.164038	4.119752
3729844666.611000	0.164126	4.130136
3729844667.047000	0.163681	4.122972
3729844667.479000	0.164870	4.123064
3729844667.913000	0.165900	4.127687
3729844668.351000	0.165257	4.133154
3729844668.786000	0.165954	4.129525
3729844669.223000	0.166155	4.127766
3729844669.657000	0.164206	4.123301
3729844670.093000	0.167698	4.127123
3729844670.528000	0.166329	4.124975
3729844670.965000	0.163094	4.124316
3729844671.401000	0.165799	4.126482
3729844671.837000	0.165109	4.132282
3729844672.266000	0.164362	4.120350
3729844672.703000	0.164901	4.134411
3729844673.138000	0.165258	4.124049
3729844673.573000	0.163527	4.133303
3729844674.007000	0.164303	4.132228
3729844674.442000	0.166608	4.131852
3729844674.878000	0.166401	4.134045
3729844675.314000	0.163818	4.132393
3729844675.750000	0.164336	4.135720
3729844676.186000	0.164500	4.142723
3729844676.622000	0.165916	4.140367
3729844677.050000	0.163129	4.129585
3729844677.485000	0.167472	4.139673
3729844677.918000	0.164410	4.138546
3729844678.355000	0.165052	4.146354
3729844678.792000	0.164851	4.150264
3729844679.231000	0.163498	4.156367
3729844679.667000	0.166681	4.144762
3729844680.109000	0.163990	4.153560
3729844680.551000	0.166990	4.148395
3729844680.978000	0.165286	4.145197
3729844681.411000	0.164771	4.134461
3729844681.841000	0.165593	4.127386
3729844682.268000	0.164659	4.135201
3729844682.702000	0.163397	4.137798
3729844683.138000	0.165358	4.150982
3729844683.577000	0.165968	4.152945
3729844684.009000	0.167441	4.151755
3729844684.440000	0.166430	4.155453
3729844684.875000	0.165985	4.150459
3729844685.310000	0.165497	4.150131
3729844685.746000	0.168687	4.153905
3729844686.177000	0.164503	4.155549
3729844686.607000	0.166527	4.150555
3729844687.040000	0.165788	4.152191
3729844687.479000	0.167664	4.148291
3729844687.915000	0.168207	4.148060
3729844688.351000	0.164696	4.143975
3729844688.784000	0.166517	4.134020
3729844689.219000	0.165423	4.133919
3729844689.649000	0.163288	4.136458
3729844690.073000	0.164934	4.128919
3729844690.506000	0.163629	4.139313
3729844690.945000	0.165414	4.130679
3729844691.382000	0.165975	4.119482
3729844691.820000	0.165179	4.127908
3729844692.250000	0.163404	4.132911
3729844692.685000	0.165463	4.132893
3729844693.121000	0.163838	4.134043
3729844693.556000	0.165117	4.128933
3729844693.991000	0.166415	4.123329
3729844694.429000	0.165570	4.124384
3729844694.866000	0.164627	4.119928
3729844695.303000	0.164069	4.128275
3729844695.739000	0.161086	4.132274
3729844696.176000	0.164002	4.134362
3729844696.612000	0.163215	4.133347
3729844697.042000	0.164536	4.135306
3729844697.468000	0.165416	4.145289
3729844697.890000	0.165587	4.151990
3729844698.313000	0.165480	4.162626
3729844698.736000	0.167862	4.161288
3729844699.159000	0.170508	4.162000
3729844699.580000	0.169743	4.167403
3729844700.003000	0.167386	4.155181
3729844700.425000	0.165379	4.162809
3729844700.848000	0.170885	4.160862
3729844701.271000	0.170914	4.141646
3729844701.694000	0.169791	4.147814
3729844702.117000	0.165029	4.149015
3729844702.540000	0.165131	4.168966
3729844702.963000	0.166923	4.148019
3729844703.385000	0.167218	4.320172
3729844703.806000	0.164107	4.155986
3729844704.235000	0.165076	4.149293
3729844704.658000	0.167604	4.154067
3729844705.079000	0.168457	4.152204
3729844705.502000	0.168352	4.161059
3729844705.924000	0.167347	4.152584
3729844706.346000	0.166260	4.146242
3729844706.769000	0.168460	4.156996
3729844707.192000	0.170014	4.156298
3729844707.615000	0.169057	4.156888
3729844708.038000	0.164756	4.160084
3729844708.461000	0.165375	4.172476
3729844708.884000	0.169520	4.169329
3729844709.307000	0.170145	4.169463
3729844709.741000	0.166578	4.149481
3729844710.178000	0.164149	4.140436
3729844710.614000	0.167864	4.144347
3729844711.045000	0.168591	4.150575
3729844711.482000	0.166993	4.135214
3729844711.921000	0.164128	4.142868
3729844712.355000	0.166192	4.151842
3729844712.790000	0.168143	4.147845
3729844713.225000	0.168979	4.149499
3729844713.660000	0.166732	4.163406
3729844714.096000	0.167571	4.154501
3729844714.533000	0.168446	4.150590
3729844714.968000	0.170253	4.158622
3729844715.404000	0.169757	4.176618
3729844715.839000	0.168740	4.176297
3729844716.275000	0.170468	4.193806
3729844716.711000	0.171057	4.191108
3729844717.146000	0.171117	4.193807
3729844717.583000	0.167673	4.209719
3729844718.018000	0.167780	4.204581
3729844718.454000	0.168752	4.206495
3729844718.890000	0.167109	4.192446
3729844719.325000	0.167953	4.199753
3729844719.758000	0.170645	4.206128
